"id","distratadas","entregues","quantidade","vigentes"
"c4ba1505-a88a-4e90-91b9-95737e562287",0,0,37,37
"b42ad379-cb62-40ca-9cb8-b938da24acc2",0,18,18,0
"75b3518d-0cb4-4a1c-8e73-1ffcad1eaf9f",0,24,24,0
"be8df886-2579-4456-8698-100eb40c2d1f",0,32,32,0
"adcd6b2e-edde-4593-8a30-f16ade0db62b",0,35,35,0
"261eff35-e146-4df4-801a-2a55168de808",0,43,43,0
"75ba2c1a-9daf-4a34-8147-01e44b6a7072",0,40,40,0
"4dd12e49-9e41-45ae-b0e9-4d28cea22451",0,27,27,0
"f4e42d2e-2eb5-4ffc-9d87-5973a2f98a80",0,0,34,34
"60c5aede-cc87-445e-ba1e-34487e285cd0",0,13,13,0
"dde2c2c3-903f-47da-84b2-7c8553e81f9d",0,9,9,0
"1ca6395a-b8e9-4ddf-b147-b4eadc080714",0,15,15,0
"2b16e375-0ce5-409b-8816-a1092e832c8a",0,7,7,0
"ab63d685-74d7-42e9-8209-4811f0ba1289",0,11,11,0
"41ba1010-2d18-44e3-959a-e35465f74f18",0,6,6,0
"2b68323a-0b02-4d74-8beb-09445bbdcf70",0,0,45,45
"4897d457-c4fa-4f75-9098-6b2aa58a1feb",0,0,14,14
"7d9bfd49-c88d-4116-bf0b-8a6f5ecbb414",0,16,16,0
"2e386c3b-c6ef-4642-acaa-db961ab80bda",0,46,46,0
"25b5663c-cdca-4a4b-9a67-f8ab342c24fe",0,24,24,0
"c2891170-657d-4c27-9e40-7d6b3540d9d9",0,0,39,39
"9ed62e7b-f3da-4ccb-86f2-6721fc127897",0,43,43,0
"4bb10d1c-172e-4ee2-80c6-24530e9c4425",0,16,16,0
"d28aeb98-bd80-4e33-befb-10f474612a0b",0,50,50,0
"b5cddf48-76c1-4796-8479-32eab3fd46ac",0,33,33,0
"1bcabdaf-d865-4663-ac3c-aaf0a01412c3",0,6,6,0
"f1d233f0-1c69-409a-9273-ceae6a679fb0",0,45,45,0
"bb6c8eec-2c23-449d-97aa-45af7c98d659",0,0,83,83
"c3562bb9-b4f5-49d5-817c-292b07b5f1e2",0,47,47,0
"0f418527-456d-4035-a9d4-58a872a3a1e9",0,39,39,0
"e0bfbd8f-4fc7-4345-976c-e1c708d19c7a",0,18,18,0
"1e7717ea-e394-414c-a1e0-0c9e31c4b2c9",0,0,37,37
"e1740144-be01-4ae9-9a76-e1ed9d4828d8",0,0,55,55
"45da6521-50fd-4861-87e7-c698bc056e60",0,0,40,40
"9eae2e79-d3a9-458c-8759-d93e6e127b47",0,48,48,0
"eeb451aa-4dfb-44de-9489-ed47e3153402",0,50,50,0
"6a8c437f-e498-4c0a-bcf1-0439d2027750",0,6,6,0
"e3093326-0444-4909-a563-0476c3b540f4",0,24,24,0
"e28ae865-8bcd-4d0e-bdab-33468dfc60fe",0,0,44,44
"1de6fb91-6af5-47b5-a380-e010e2b66d94",0,23,23,0
"7fffcab7-da80-42f6-b569-201dc3dee024",0,0,44,44
"86558136-3ab9-4e39-812e-daa21ba713c6",0,16,16,0
"c7c386e2-43fb-4a35-a014-362f5d3800f9",0,9,9,0
"9c2112f9-2cc2-47f0-b87e-845832736b6d",0,12,12,0
"b0e657e6-c276-4e49-af5d-0152b8206015",0,11,11,0
"62eadaa2-70a3-485f-ad66-a21ee287076b",0,17,17,0
"e4249f85-9a09-410b-a337-5f3710cfe8dd",0,21,21,0
"af387dd8-fd38-4f80-8c53-4cb5384bba44",0,8,8,0
"b47e4949-2dee-477e-b531-84b03d1164fa",0,48,48,0
"1dc92df0-f601-4a54-a4ab-7764c6bf8beb",0,39,39,0
"d8790a0a-4f70-45ce-a5f5-a2a8ec5339af",0,36,36,0
"16661992-ee65-44b2-975f-7383f128927e",0,27,27,0
"05572fda-7ede-49d0-b81b-0e6b00734f98",0,21,21,0
"3b33559e-097a-48ae-8343-d9e141bb3e53",0,8,8,0
"ef2e2ad6-875e-456d-b0ca-b035551fcfa6",0,8,8,0
"d81724b3-d6cc-41ac-b4c1-60105a5be56f",0,8,8,0
"1baeb31e-dc2b-4dfe-ac29-737d3f9871de",0,9,9,0
"6aa20e87-0678-4c31-90b2-91539cda076f",0,11,11,0
"5280b82e-08fd-466e-95d3-81ef244c9e73",0,6,6,0
"9ec54d12-d1cf-4250-b55b-3ad8be526064",0,48,48,0
"40603eda-86b8-49d8-83cf-4da5c54b1087",0,50,50,0
"19563131-1ec0-4085-8ff2-7da3bb153c2b",0,24,24,0
"5be42b5c-bead-4784-9ecd-45aced797d41",0,13,13,0
"9a3e4174-b8a3-4921-880c-45b262bad1b8",0,18,18,0
"3c53860c-32a3-4d7b-97cd-02ea4a83fcfa",0,21,21,0
"2f6f89b3-db99-4ea6-a2da-3270074a5b51",0,45,45,0
"e5bde866-de59-48a9-8c4e-12ba8830bda3",0,50,50,0
"4999bfe1-d0c6-462f-a469-c28d80e2d535",0,49,49,0
"4010be67-c336-477a-8fde-d9c66ed77bae",0,10,10,0
"47110eb2-fa34-4c4a-900a-92dd8de6f3ef",0,10,10,0
"5ef5c2f3-cf56-4716-988b-0fd5c97345cd",0,38,38,0
"4afb4049-982e-4a87-91e7-e4f3c725a079",0,47,47,0
"37c79229-70c7-4a31-b581-b5932a847e7d",0,16,16,0
"bbb376d1-7d31-442f-8439-a6f8cdb790c1",0,41,41,0
"11b7c40d-b625-4864-b777-83c25b17952a",0,33,33,0
"aaeda143-07c1-49c2-b2f9-3f9e87251f15",0,6,6,0
"46511379-2d80-4016-908f-ae367756134f",0,17,17,0
"a571fa3d-e9e6-42f3-a1ad-4e4ec37bc42f",0,27,27,0
"5e30c8df-1e4f-412f-a784-4447a790451a",0,30,30,0
"5a91680d-50e3-4196-ac2f-c84c4b49df19",0,16,16,0
"6f877e21-126a-469f-bf8d-29daea18af9a",0,6,6,0
"aae3e51c-7325-4b18-a900-d43a6a2571cf",0,6,6,0
"8e590b87-5ba8-43cb-9181-366243dbf8d1",0,4,4,0
"99601c2d-93a3-467c-8201-25c6f33e0921",0,49,49,0
"e008f257-e67b-4386-815d-fb2192c2d9f5",0,44,44,0
"5af5248d-d535-4ea0-ad1d-7a5932befff3",0,13,13,0
"b9ef1bfa-6c37-4ee4-8b84-9cd5bd29133a",0,50,50,0
"4d1eb980-d66b-40c8-9a2f-eaaf0c6163b7",0,20,20,0
"19ddff37-3352-4d9a-ae31-5c2fe86f5a92",0,50,50,0
"5afaabd3-11f4-4a74-97bf-727a660a4139",0,20,20,0
"75ef80a1-d30c-4864-a963-4dd46e523264",0,9,9,0
"cbe94fd4-2f65-418f-851e-07359c58f12f",0,21,21,0
"f19de244-7666-442d-bcc2-a34e8d7d5b00",0,14,14,0
"506669b5-7565-463a-ba46-e16ef27d88a8",0,41,41,0
"84e6bbd9-6763-404c-aedc-ee826f4ffc94",0,38,38,0
"cd4338d7-8b8f-44d8-a65b-04358fa73053",0,12,12,0
"f54bf440-e88c-424c-8b07-17d97226e2b0",0,10,10,0
"d3e08b49-f726-438f-a28d-4e3bf03c891b",0,10,10,0
"4d2281df-ad30-42eb-8b51-af387c6ac445",0,32,32,0
"e2246294-0672-4308-9456-14e73c8dc800",0,5,5,0
"03b8d1c0-cddf-4863-9fe1-8436b05a67f7",0,11,11,0
"76969326-4a58-49e9-a6f9-b6889cf868b3",0,7,7,0
"09a6d9b6-0820-4c9c-983c-af6cff540d14",0,39,39,0
"ccbace5d-9ece-4631-9a95-6dbb79520e33",0,6,6,0
"e9b2f7a9-55c5-4502-b903-d8229a0302f0",0,12,12,0
"08af17bd-5553-408b-88ab-e8b3308a1ac5",0,18,18,0
"fe983552-81de-4f08-b88c-f570465ee2e4",0,4,4,0
"20e0f48d-3446-4865-b745-22956929e1f8",0,17,17,0
"21c39bb8-122a-4175-9696-61e3a979447a",0,20,20,0
"d5b3a601-6e89-4f54-b2cf-ad9f6c5d2a93",0,9,9,0
"ed1282d0-66c8-42ca-8705-1f750d06f69d",0,16,16,0
"954f08d8-ee21-4870-a06e-43cf20b856ee",0,11,11,0
"50c78c76-b6c2-4c38-bad9-9a6b29071ecf",0,35,35,0
"4f5278aa-90b1-4b1f-9649-849f39b7bfb2",0,11,11,0
"37936fbf-2101-4379-b29f-9735ca8a6112",0,48,48,0
"6e3c8a5c-bdb9-45c8-8d3c-3450aba5a8bb",0,11,11,0
"d67f24ed-a497-4bac-9fa3-ba3ad9e522cb",0,49,49,0
"e4cb47f8-cecc-405a-867e-8023ce4b3a91",0,41,41,0
"048051e1-bdfa-4cad-84c5-79ec8c611b93",0,47,47,0
"8c043a8b-f74a-4f45-85e1-27130b64a401",0,7,7,0
"68a8d4f3-e5a2-4676-b471-63b1b3f21366",0,7,7,0
"f21a1170-b087-48e6-9225-88d328b93b99",0,40,40,0
"b526e7e6-2533-411a-9eea-39bb8d63952c",0,7,7,0
"d33ca82f-52a8-42fe-83fc-2ad08997fe34",0,15,15,0
"77d4010b-1d52-4060-aa2c-7616070957fe",0,18,18,0
"1f2265a3-e3f7-4746-a260-5092663b0496",0,16,16,0
"5e38e0a0-9cfd-474c-844d-bcfe36be2fd5",0,14,14,0
"dcd6b7c6-2520-4704-80bf-4193265cb2d8",0,10,10,0
"a55387af-6606-454c-aa52-aeb60707a4b6",0,33,33,0
"0211e785-a92a-48fe-8af8-afd01838551b",0,36,36,0
"42d35990-2771-41d9-b085-eb0eee0a687c",0,20,20,0
"7e0c6a25-f0f4-40e5-b0bc-e1161cd90b05",0,42,42,0
"bd8459da-793f-486d-84c5-02467d0f8e2f",0,28,28,0
"7d8091be-7a7d-4bff-90d6-f921fa51a2e5",0,43,43,0
"90a5bec5-7ac2-4b52-9b7a-a97f3bc7fa2e",0,49,49,0
"a848c8de-2422-4d3c-8afd-d78472874cec",0,13,13,0
"4ef02ef7-4a60-461b-9ad0-706c5ff6a865",0,26,26,0
"d12d58fc-2d26-4027-93fd-db729ef5d7e8",0,13,13,0
"25bfbff3-a816-465a-a1b0-560f6d850bac",0,30,30,0
"4f2cb109-ea23-4ecd-ae80-19e86e3c541e",0,42,42,0
"ca6a8f96-c59e-499d-baec-60b02c6fe7a8",0,38,38,0
"622350ee-400b-4491-8f19-5e65793da605",0,6,6,0
"6ca8879e-a79a-45d6-9102-25f67bef7362",0,5,5,0
"264f1dce-b37e-479f-b17d-e2c76ecbcee6",0,8,8,0
"3ccd4dd0-f11b-47b3-8a5a-686e9c1e1f60",0,9,9,0
"eef924bf-fe46-4e5b-819f-0d82eb2ebce4",0,9,9,0
"d87dba89-a490-41df-9ca9-8ab43c2666e0",0,48,48,0
"13bf40d0-5c85-4dd1-9da4-3e927624d7b2",0,10,10,0
"84a1e179-28e5-4546-8ca2-179de255e7ac",0,40,40,0
"2edc3563-1c7a-4d70-b7d4-4bf6df2fb0ec",0,18,18,0
"035dd387-c04e-4b0d-9bca-4361f2ad8cc6",0,26,26,0
"fb8f0db2-b974-48d2-82ca-5b8a86d91a24",0,29,29,0
"47960e0f-7d95-40f6-a148-33ea9c501b2b",0,9,9,0
"b305293d-0bdb-4060-8eca-1713b6905acc",0,12,12,0
"ea64443d-0416-44a9-8fb8-b016ce12356d",0,44,44,0
"b26691ee-18df-44a8-a1f5-9d8dc7c55956",0,5,5,0
"25aead9b-e180-4e0a-9ec4-72bce1701e5f",0,36,36,0
"e5ed2365-625e-4f74-a161-9bdb5b0f1d69",0,31,31,0
"277ecbd2-2941-4430-aa8c-3bd7f88c8d6c",0,19,19,0
"f56567a1-dabe-4a65-babf-dc44f3621b54",0,6,6,0
"177f79be-e938-4f37-adf4-85f9df8645ec",0,10,10,0
"2ac69ffb-8e69-4130-b1c6-dde554ea3369",0,4,4,0
"b94e4706-8fde-4ed1-b0fd-578d4db665b8",0,43,43,0
"7767bb98-1699-4421-b7a7-b2ea147d8069",0,17,17,0
"7e680cf2-757b-4600-8939-d5c22f7bb454",0,13,13,0
"88541b8a-db52-4afb-950e-0388bc12e9c1",0,200,200,0
"8afdfb43-cd50-44bb-84d3-957eb36a56aa",0,10,10,0
"fe8d288d-8d6a-4c23-93a4-8d419b4b971f",0,25,25,0
"b4a86b94-721f-47fa-b08d-7cbc6ef3ee55",0,7,7,0
"2b27f7b4-3a11-4fd5-a75f-4f1298bb9f3d",0,14,14,0
"59fb0241-13d8-4f58-b8e7-d3e190e6fb31",0,8,8,0
"375da665-fb0a-4612-9847-f59bd5bb6a34",0,34,34,0
"c191dac2-44fe-4033-8201-0e02617a40c4",0,30,30,0
"7e3b3c96-c31e-4c6b-8eda-f01945d27b7a",0,15,15,0
"bd2d2417-2779-4520-bf2c-d6e94de87f7f",0,44,44,0
"8208b59b-803f-4df6-8543-2ff18f051de9",0,42,42,0
"789c6ff8-3d8b-44a5-9c10-34d4eb870a8e",0,8,8,0
"4c6bcec5-12fb-48bb-a42c-71aff1846dbf",0,7,7,0
"da020753-c66f-4ddb-b086-ef9dda4b5672",0,16,16,0
"59335bcb-d61e-42e7-868d-dac94f9e3df1",0,12,12,0
"b9dab0e5-7e41-475a-8d23-055f7b75da04",0,4,4,0
"161ccff7-2f60-441d-bfbd-14771a11a1fc",0,4,4,0
"ceafe3e1-78a0-4189-8e0d-44079ba8735e",0,8,8,0
"477043a9-bb28-40c0-a582-d9fa5d13e039",0,11,11,0
"ed53e85d-5098-40bf-b2ba-5d4b585b0307",0,10,10,0
"6ab9c29f-4dc2-4889-9083-4970be1df0e3",0,6,6,0
"166db422-6b48-4c4c-a2df-88adc3bdf631",0,15,15,0
"cf5ae686-4f44-472c-b033-6eff639ac30a",0,11,11,0
"0ad32f60-ec79-4510-a0a2-604d22d59143",0,5,5,0
"6253ecb3-6317-4284-b6bd-71689c20ba19",0,10,10,0
"1985fc5a-a09e-4ce1-bbfd-3de3e539d8b7",0,57,60,3
"695c3a4d-767b-42d0-866a-29af24aa3ba5",0,23,23,0
"0d9a2c81-d408-4cbd-b65c-201d42334a63",0,9,9,0
"682e9cce-6805-49aa-9b1f-a3ddff7219f0",0,5,5,0
"7a81b296-b2af-4fa2-8fc5-431ca8339da1",0,7,7,0
"c77cfd60-ed57-4616-80d8-e290ef188f64",0,11,11,0
"a7f75ff2-2b7d-4bb5-892b-8f37447579a0",0,11,11,0
"841a7875-674b-4bcd-ac1b-d622c68e27fe",0,21,21,0
"3cd74d22-e39e-43ea-b938-7ef324360072",0,8,8,0
"2e8396ef-e986-40a9-afd3-0e22dbea793a",0,7,7,0
"098f5a3e-1d79-41bb-bda7-b2f27878bd5e",0,34,34,0
"109e03ef-3c5d-43a9-9d99-734ab485c63a",0,0,39,39
"2cac0989-9ebb-45e9-a5c9-1971ccfd920e",0,49,49,0
"da45a715-b1ca-4108-a65b-8451328710a7",0,29,29,0
"7e6c9926-e606-4a51-807d-f95f85ceb4e8",0,9,9,0
"7258edde-bbfc-4310-86f1-5803d3b810f7",0,8,8,0
"b4076018-e94b-4cba-baa0-f8e4ab9f390d",0,46,46,0
"72cebb17-def2-4dd8-b4f7-1ce5be9329de",0,10,10,0
"05547d00-ac81-4242-b205-2af4c34202d0",0,6,6,0
"ae237057-5582-4f18-ac55-d945c6f508c8",0,7,7,0
"2e70871a-c18c-4fdd-a05e-3a529f04d20c",0,8,8,0
"00083261-8b7c-49e8-8923-cc804505afb8",0,11,11,0
"7db995c9-2235-488d-9c15-54faa5ae384a",0,7,7,0
"f06863f9-ce65-49b2-be60-0e8f45b19410",0,44,44,0
"5e5e165b-c2f3-4a0b-a88b-f710c3e8a061",0,12,12,0
"ca37fcc4-eb9c-40df-bde7-3d9965bd0e94",0,19,19,0
"48efe4d9-c2a8-4af6-a8bb-2ab7a44ec4f8",0,13,13,0
"652f5bb9-4f85-4b70-b49f-8d3b310b0a3d",0,32,32,0
"67586a6f-36b8-4b31-be71-5eadca3c78f5",0,7,7,0
"a2e74911-57d4-4119-9fc0-af0ab63873d1",0,7,7,0
"d894b315-e93c-4cdd-b17e-4aa0d61d54db",0,23,23,0
"983b41f5-a4e0-4c2e-83d3-23217b630e75",0,6,6,0
"fd0e901c-b8e3-4a22-a5dc-eb6b5faabe65",0,30,30,0
"00664305-4b27-4432-a1fe-e64956a6dbe7",0,5,5,0
"e0aec94b-0344-47f9-9b39-51c15cc0fd02",0,9,9,0
"10c3d781-20a2-4200-bf64-743d919998f1",0,33,33,0
"72b70682-e9a1-4abc-bc2e-4978ed2b4513",0,11,11,0
"401f16b0-108e-4243-af46-d5a3ed351396",0,23,23,0
"056a37cc-83b4-49ce-b46d-7149397d7bd3",0,11,11,0
"19ebdcf6-8f0b-40f1-aadc-39f10ca09769",0,8,8,0
"94b51fc0-c406-4f54-a208-11c098748354",0,42,42,0
"20945c76-9597-4f4a-aad7-bca7a26a52f3",0,12,12,0
"ecd1126c-29f9-4cb0-8e7a-8c2bd2dc4772",0,0,50,50
"88df53db-76ce-4ba6-ac34-fb46561628f4",0,4,4,0
"c36dd04a-2ea5-43e4-8dc4-deb5b27911d3",0,0,60,60
"71c9a0db-2750-4ca9-bf3e-26e41b855e2a",0,46,46,0
"e22bcf2c-46b9-4cd6-ac54-7add20bb7d0a",0,9,9,0
"1318ac46-d5ff-44bf-a8f2-4eaf2ba6e729",0,21,21,0
"4f9d09b5-b007-4e20-91b3-101fff1b3c03",0,19,19,0
"8d27d833-03db-4ab2-a377-fb498ed3e1d0",0,12,12,0
"9d7336ed-30cc-4347-88d5-142889bf5e18",0,10,10,0
"6687f8b8-ae5c-4ee4-a124-fa43850864f2",0,6,6,0
"50fadde9-c46f-4bc4-afe2-a2fed9d00214",0,18,18,0
"77347bea-2d40-4963-bb14-d965e2d8431c",0,19,19,0
"4c0db297-27a9-4a66-9627-b211c1bc34f2",0,10,10,0
"431968c6-ba87-4d29-a148-71ceca7a3934",0,5,5,0
"53bff70a-c3ce-48f9-9568-7715cd81d6aa",0,45,45,0
"c11a06fa-06d5-403e-af12-ac6cdb1a3e27",0,48,48,0
"98a8a0af-b5e3-4ece-a4ea-9d95a6be78e9",0,42,42,0
"ec6fe930-b070-42ad-9084-9d102ecfe609",0,46,46,0
"137cad46-4c4c-4b12-8fd6-d2c312022703",0,4,4,0
"e01a842f-b23d-4441-8252-ec5a1de166fb",0,10,10,0
"db84be59-3550-4024-a7ce-3eff4441d592",0,11,11,0
"1c939556-671c-4c60-8ccc-92c177e39f6d",0,21,21,0
"bec1fe86-01cf-414d-977a-26a2b2c49dbd",0,34,34,0
"25522015-b46a-4a3b-be18-59e024f68e61",0,11,11,0
"f5391d4c-28ed-4331-af9a-cc75365c1756",0,49,49,0
"64dfa19c-c157-4175-941a-e20db518ca2e",0,10,10,0
"0cd664a8-068c-4d3a-a5e8-5ecb6abe859c",0,50,50,0
"a843d253-1c25-4baf-911d-e15703806559",0,50,50,0
"309375ad-69e9-42f8-942e-1c41f91504ad",0,39,40,1
"552671a1-2ab2-4b3d-99a5-a9803b5526d3",0,50,50,0
"daea084d-2971-4599-8cf3-778c3a522d16",0,19,19,0
"4c39d116-a3a1-4543-b0cd-e053abcf1a79",0,26,26,0
"69fe590d-794e-46c9-ba23-c5eea88cbef3",0,17,17,0
"920d77f1-0c0e-44e8-9029-34ec21724214",0,24,24,0
"1c3ecfbf-be67-40c1-a90d-b344c269c326",0,6,6,0
"8224c845-7367-4758-970d-409578b563ea",0,43,43,0
"7620d0b1-66eb-4154-8509-6f9a0179b596",0,4,4,0
"491b80be-cc47-440b-8786-3cc8d93a5610",0,29,29,0
"09381e7a-9cb3-495a-b480-9fb9df9d7f9b",0,40,40,0
"06d2223a-18ab-403b-b793-6a185fc5dd4d",0,17,17,0
"6a6a20aa-0cce-4a16-87d7-c826ba8e2d1c",0,7,7,0
"9ab2707c-aaba-4dcf-b6d7-7a4c7eac1390",0,20,20,0
"4b9e4043-60b2-4dc0-a139-3c82f8d510df",0,28,28,0
"43f9c28f-0ca2-43a9-a6f9-9f30c30d51d4",0,24,24,0
"a1fae229-4460-4d15-ac3d-4e1700115b7a",0,49,49,0
"9f19d3f4-dbac-43c2-a764-967d8444ffdd",0,10,10,0
"b76da381-0291-4c02-930b-9ce445726b2a",0,23,23,0
"536e0e99-23f0-41e0-9d65-304f405f8a5c",0,11,11,0
"8107c591-43bc-4d36-b158-80294c94d1c2",0,0,34,34
"820b5b4e-a4b8-4ee0-8b44-c03cb293d107",0,0,47,47
"e0fd868f-8b25-4712-b8bb-74ae764815d2",0,50,50,0
"432583b1-c275-49f8-8aef-3f231eb809c3",0,34,34,0
"374fb532-3ec4-449c-a7b5-af150c5ad0f6",0,40,40,0
"380b9fad-1dcd-43ea-aeeb-6b264e595aab",0,46,46,0
"8b1abb6d-43fd-4c62-9675-0202cfa62046",0,49,49,0
"64979327-6ba1-44e2-9e4e-9e64d923a728",0,47,47,0
"af6167cd-1a97-4837-8797-136921f85d6f",0,38,38,0
"f7e402c2-285c-4a53-bcbb-9a83111d4519",0,49,49,0
"cdd981d5-366b-4bfc-89a5-ae4006fc428b",0,47,47,0
"fb590ec7-dfa6-46a0-8806-17ee7f63dfd1",0,14,14,0
"167c811d-4863-4672-927c-51d6be0059be",0,50,50,0
"9e898da7-e658-480c-9f82-5b3e748c961d",0,0,46,46
"5834dc59-27d2-453a-93ea-bd195139bcee",0,7,7,0
"3d18cb00-e898-421d-b21c-c604128f0ee1",0,5,5,0
"b8ff2b4a-1d58-4247-bb98-21a55460c7c5",0,5,5,0
"15601a13-e725-495b-927e-59992e998ee7",0,30,30,0
"907f8c4e-4c1a-4348-9580-20b23fd3c7a2",0,47,47,0
"76bacef2-2474-4b77-a3e1-3fd00f18034b",0,13,13,0
"d5de54ba-10b6-4060-8b28-5a93ac143281",0,41,41,0
"fb70c4c0-03ef-400a-824b-6b79a0bf0928",0,48,48,0
"ce0584f0-67f6-4718-bc6d-35e059d14d75",0,10,10,0
"35c5939c-d742-4f40-ac76-46afb74649b5",0,0,47,47
"7519ca78-2975-4ef0-8242-e6f43a9d1dad",0,11,11,0
"2bf1c970-2729-4bc0-a145-baa045dfb824",0,0,46,46
"4c23c303-143c-433b-8567-69b70980f253",0,0,40,40
"3dfcd0fa-ffff-49dd-848d-c2daf1558ef7",0,16,16,0
"0dcf0ee4-179f-4fd3-aca6-8f79876773e2",0,26,26,0
"7a1630c6-4014-4d32-9a11-cc5ef5b6b375",0,33,33,0
"a1f823b0-c4f6-47b7-98b8-2292d655d517",0,51,51,0
"5185e77d-6f9e-40e4-b9fe-14eada5437b0",0,19,19,0
"f540a553-3d11-4d6a-84a5-bea59d775cd4",0,45,45,0
"eb400260-b52f-4489-9412-9cb7509b8f61",0,45,45,0
"fe4c7cfe-3ae9-4013-9029-697df07e89ad",0,20,20,0
"ca3e9695-884a-4b4d-b21a-622ea5aa118c",0,15,15,0
"47e53513-c11d-474f-ba3c-1e2d12121cfe",0,9,9,0
"2584e7c6-0bac-41dc-882e-4fa2ed707b6b",0,12,12,0
"f2e8076a-3908-4361-bdf8-e35e1baf6e69",0,30,30,0
"a418df97-64ff-44fb-a106-10f9e97f3082",0,18,18,0
"e49d2a7c-4aee-4d06-951d-6f190bae3fa9",0,35,35,0
"bc8c558e-50dc-4b3c-b08a-7a9a4f29cee4",0,42,42,0
"48b08731-c326-42f1-9606-56bf840ac8be",0,19,19,0
"d58334be-d379-4e99-9587-4e4f89a5ae21",0,44,44,0
"b276d1d6-50fa-4f60-a5ca-2c2ec83817b7",0,44,44,0
"d3615554-40f4-4d74-8928-dfc27b1c3d24",0,50,50,0
"664454cf-bb03-4d98-a4db-b509df80aef9",0,9,9,0
"093fa238-66fb-4c65-a01c-6a9fb99ccd49",0,49,49,0
"5cd2089e-fee0-4ef5-a302-6b66445dac5d",0,0,12,12
"49a94a54-61d2-4aed-8d36-dc94cbfc21eb",0,29,29,0
"0b070f13-8d79-4700-9a93-cc0a5d91440f",0,17,17,0
"a2c6d88b-1063-4bcb-b15b-17df65e71b4a",0,29,29,0
"89605591-8c89-4ace-85bb-824f15a4ab8f",0,46,46,0
"ac569d98-9cdd-4bb0-aeb6-148bccc0a073",0,30,30,0
"218dce52-f6c6-4d27-8984-12f5f73130be",0,11,11,0
"84a9dea0-a235-4f8e-9ddb-3ad015d1f8f4",0,30,30,0
"9e978bb7-3f2a-4463-8072-4ad315f5f9fd",0,23,23,0
"35dd065b-8033-407a-96e6-b1e66b84768e",0,13,13,0
"b66e8820-96ad-4199-bb46-92570f17133a",0,30,30,0
"cadf9336-254f-4885-952e-fbe710f7ed89",0,48,48,0
"1af9c650-0316-4bbc-b828-2577e7861b7e",0,37,37,0
"ccad6a04-2bea-4cf3-8d83-c68d2552e262",0,7,7,0
"37259ebb-1c77-4858-91c9-ec5fc5a1fc4d",0,38,38,0
"c5f5735a-8254-49b9-b830-2e0dabe1802c",0,29,29,0
"9edfab6a-7fc5-4a7d-88a6-1b3f8069f3b4",0,42,42,0
"91f5093a-266f-4395-88dd-fd17159bcead",0,14,14,0
"1c263641-9112-45db-b53d-c2dd7ecf693d",0,9,9,0
"deeee49b-ed64-40a5-89b6-628f63e8b2cc",0,64,64,0
"febfcb26-e723-4474-bcf4-a03a0a893460",0,25,25,0
"5c960ba5-f8cd-4e97-a4bd-0dd252ca0fd0",0,35,35,0
"833b8627-960a-431c-ba5a-ff9c0c1af4d8",0,15,15,0
"d896c520-d66a-4f68-8b3a-153ace8c64ef",0,19,19,0
"8d2c8832-f74d-43e2-9f0c-a3cdac0fdc2e",0,26,26,0
"80b0383a-4dc3-4d80-8d71-02924a641eba",0,5,5,0
"640cd775-4050-46d0-ac17-3128554d28ef",0,0,39,39
"269196a2-5756-42a4-b3a5-1f0911a818e5",0,14,14,0
"706cc78e-accd-4dac-8e72-ae6af8bb34f2",0,10,10,0
"1ed0c318-9681-44f0-b2c2-3747fa28b881",0,58,58,0
"d400d770-b2f2-404f-a1aa-df3e241daa27",0,8,8,0
"513bc8a9-9175-4013-9346-b7d022d646f9",0,13,13,0
"f1eab725-1d07-4bdb-b9a5-4d8783c3bd5c",0,38,38,0
"049d8e96-c9d9-4046-9fa6-05f6e79f428b",0,0,29,29
"5c714f43-49a1-40ad-ae81-7baf78d3486b",0,47,47,0
"ca98fbb0-4363-4036-9916-b89b7c649a06",0,26,26,0
"94ef48ef-fdd6-451a-a440-63c7a89decee",0,48,48,0
"7f56337c-fe5f-4b28-8806-a935439bd8a2",0,12,12,0
"3f1a37fe-6c02-40b2-9015-167d2331cf72",0,13,13,0
"bd6fbc1d-8078-482a-9587-62c674646358",0,16,16,0
"40617547-e0f6-4ba7-abe1-cfc6704e774d",0,6,6,0
"cfbc3a98-db1b-47d8-a74e-91f816140083",0,5,5,0
"09214630-bbe8-4869-b9e1-4ee675b89be5",0,13,13,0
"6e0cddc8-6335-4e94-812c-56f30c032bd1",0,7,7,0
"a568d409-e3d5-47f1-b93a-5515e6938df5",0,39,39,0
"f8e6803d-5004-48dd-a95c-c9692d24cab2",0,25,25,0
"64b95ad6-e30d-44f2-9d73-98f20f062c7b",0,5,5,0
"6363173d-0388-4c33-a71e-7dbaec72ab5e",0,3,3,0
"1d9edd87-4414-476a-a8a8-6174e9fa4cc5",0,10,10,0
"eb80df22-b2fe-4ff9-984d-568ef0c969bc",0,14,14,0
"d7085f99-9a6b-4e3b-8836-4d485cba50fd",0,30,30,0
"4620a94b-9662-404c-9515-3f8b6848c67a",0,5,5,0
"0a2f2667-bf9b-4cf3-96e3-ea88cb3df99b",0,8,8,0
"59c2da6c-30b5-47d1-a990-67f4d6321719",0,17,17,0
"96df552a-e093-48d8-a391-00a30e0e5d44",0,44,44,0
"a8ba634b-bf50-4fba-85e3-caa963f0142b",0,5,5,0
"19966a63-4657-462b-bfd4-58dbc97262b7",0,21,21,0
"e0a3c35f-6bf9-482b-b3fc-707d04187a58",0,7,7,0
