"id","nome","regiao","uf"
"f77b34b6-3aea-40be-b1e4-56cf4bf6a9ac","PARANAÍBA","CENTRO_OESTE","MS"
"4ae0d644-c597-42ae-91ad-14dd0440e495","PEDRO GOMES","CENTRO_OESTE","MS"
"a58ef91a-3900-454b-989d-5aaabddda9a1","POCONÉ","CENTRO_OESTE","MT"
"1ba312eb-e4fa-4f1d-b92f-85e53565ece1","PONTA PORÃ","CENTRO_OESTE","MS"
"48693d93-4643-4f09-bfd1-f7d82e8280ea","RIO BRILHANTE","CENTRO_OESTE","MS"
"5fd2045b-3f0e-4e2a-8eed-e99b551d019f","VÁRZEA GRANDE","CENTRO_OESTE","MT"
"f9c87cf1-c8dc-4093-933c-583355937822","RONDONÓPOLIS","CENTRO_OESTE","MT"
"1547752f-78d3-4909-9a04-72e0ee076ad9","SANTO ANTÔNIO DO LEVERGER","CENTRO_OESTE","MT"
"55be717e-ff1f-4329-8c71-cb62206d967f","SIDROLÂNDIA","CENTRO_OESTE","MS"
"e128c4d0-8941-4509-9a9b-0170e0ccf8aa","TRÊS LAGOAS","CENTRO_OESTE","MS"
"2e334cbb-aa56-456a-b289-f77562f8960d","MIRASSOL D'OESTE","CENTRO_OESTE","MT"
"46085816-fbdb-41f5-98fd-55543d4fa7ca","TANGARÁ DA SERRA","CENTRO_OESTE","MT"
"cccee291-2d40-4575-bdb2-22595d4d5bbe","GOIÂNIA","CENTRO_OESTE","GO"
"54f1eadb-d5c4-4aba-9019-60b52ae06810","ANÁPOLIS","CENTRO_OESTE","GO"
"4618cfc0-99c4-4f08-a5e6-2f334039d5b8","APARECIDA DE GOIÂNIA","CENTRO_OESTE","GO"
"ee700123-2b8f-4f78-bf80-2ad6db1ffcdf","ARAGOIÂNIA","CENTRO_OESTE","GO"
"82a5750a-2a21-4687-b321-4bb8f1d8b2be","ARAGUAÍNA","NORTE","TO"
"7ce2658d-ef5d-4134-bcc2-3af9688af5ed","BELA VISTA DE GOIÁS","CENTRO_OESTE","GO"
"01f21f86-d4fb-4134-af9f-32159cb90b10","BOM JESUS DE GOIÁS","CENTRO_OESTE","GO"
"b24f3a94-d565-4968-b34e-0afe7298514d","BRAZABRANTES","CENTRO_OESTE","GO"
"4588adf7-ca04-4cab-910f-c1a4d486ba6f","CALDAS NOVAS","CENTRO_OESTE","GO"
"45d9888e-eeef-435e-a168-2466a5552e26","CATALÃO","CENTRO_OESTE","GO"
"14168f6e-2cbc-458c-98fe-adb24ccf08f9","CATURAÍ","CENTRO_OESTE","GO"
"1964832f-f5f5-47f6-bd18-58d643e9a42c","NOVA MONTE VERDE","CENTRO_OESTE","MT"
"2e9250ba-5b47-447f-ba0f-04091ea942de","COLINAS DO TOCANTINS","NORTE","TO"
"c942a106-b30b-4a47-a3d5-9cc6c97880d1","FORMOSA","CENTRO_OESTE","GO"
"6afec2f3-bd8f-4d39-869a-45f9dc1b9c5e","GOIANÁPOLIS","CENTRO_OESTE","GO"
"6e703d09-ad3d-47ef-bd8a-5c4a11ff50bc","GOIANÉSIA","CENTRO_OESTE","GO"
"3551817a-53b4-431f-9825-c91bf6423273","GOIANIRA","CENTRO_OESTE","GO"
"7713f40f-c1db-4a3f-96bd-491d6f946ff8","DUERÉ","NORTE","TO"
"ac1fa0d2-9db7-4203-9d07-eec7f03a31a6","GUAPÓ","CENTRO_OESTE","GO"
"caaf2270-a5ba-47d0-97d3-6dcbe25ab7df","GURUPI","NORTE","TO"
"17f0d841-0298-4e50-b4c1-3dac3cbc0003","HIDROLÂNDIA","CENTRO_OESTE","GO"
"f05ccd02-488b-442a-bcd8-fac66bfc0fe7","INHUMAS","CENTRO_OESTE","GO"
"8abfb396-bd88-4e1d-8e68-ec167db16634","ITABERAÍ","CENTRO_OESTE","GO"
"6dddb401-b99c-4b6d-9099-f356ab231d6a","ITUMBIARA","CENTRO_OESTE","GO"
"a1d33d00-24cb-494a-89e0-415f09ec5f4f","PLANALTINA","CENTRO_OESTE","GO"
"46136270-b348-4c8f-9812-172b9026c065","JARAGUÁ","CENTRO_OESTE","GO"
"f6c6569f-13ce-49f3-accf-232189f4fd7c","JATAÍ","CENTRO_OESTE","GO"
"1a73dd02-808a-4cf9-8d8b-54325ce236a4","MINEIROS","CENTRO_OESTE","GO"
"27cc845a-cea6-426f-a844-5b0610f97aad","MIRACEMA DO TOCANTINS","NORTE","TO"
"bfa605d7-1309-4cdf-85ee-d3cce6e08a4b","NERÓPOLIS","CENTRO_OESTE","GO"
"e3ba7fb1-b6af-4607-8818-bcef0360f51e","PALMEIRAS DE GOIÁS","CENTRO_OESTE","GO"
"e8a03860-6a0b-4ec3-9057-c49f4de8b226","ADUSTINA","NORDESTE","BA"
"aa5fcaa3-03b8-41ff-9ba9-3312ece7ec15","PORTO NACIONAL","NORTE","TO"
"72133c42-db2d-4dfc-86a4-b218740bf866","POSSE","CENTRO_OESTE","GO"
"157191a1-7e95-443e-a31f-2b78455ef445","QUIRINÓPOLIS","CENTRO_OESTE","GO"
"2c792c32-0816-42ef-a281-8851713b8b92","RIO VERDE","CENTRO_OESTE","GO"
"21d80cf4-2f20-491e-80fd-a71fd9aec496","SÃO LUÍS DE MONTES BELOS","CENTRO_OESTE","GO"
"a8bc1d1e-a98c-4884-bd24-ab5baaa085cc","TRINDADE","CENTRO_OESTE","GO"
"1e5302b3-6b37-4080-9e17-d26f3c17a265","BRASÍLIA","CENTRO_OESTE","DF"
"7694312c-de67-46c8-9db6-75cc7a121acb","NOVA BRASILÂNDIA","CENTRO_OESTE","MT"
"edbc06e6-56e8-453e-86f2-fd7205d353d2","SINOP","CENTRO_OESTE","MT"
"fd5be616-bf7f-4457-aefb-08a103bac09a","SÃO GABRIEL DO OESTE","CENTRO_OESTE","MS"
"2b654d50-00e7-4bff-a684-20b604fbb082","COREAÚ","NORDESTE","CE"
"21fe6587-c2c4-4846-bcd2-3562bdf106a7","SETE QUEDAS","CENTRO_OESTE","MS"
"a78a6d1f-f226-444c-97b8-4db5514a5ee9","JARU","NORTE","RO"
"b8ac226d-fec5-4f59-b402-445cb1bb6f8c","SARANDI","SUL","PR"
"8143e3b3-6fe5-494f-82c1-01a13a131669","PRIMAVERA DO LESTE","CENTRO_OESTE","MT"
"26d43806-caf8-4a17-bb52-8e03fba0444e","SORRISO","CENTRO_OESTE","MT"
"e80208fe-763a-4737-948f-09d815afa1ae","MAURILÂNDIA DO TOCANTINS","NORTE","TO"
"0e81fdfa-137c-45a9-9ad2-2329c47062b0","CORONEL SAPUCAIA","CENTRO_OESTE","MS"
"1f54cc91-26b3-44af-abe1-063e891543b9","TEOTÔNIO VILELA","NORDESTE","AL"
"93e2b2ab-c1b2-43a5-aceb-d186b80e69f0","ALTO TAQUARI","CENTRO_OESTE","MT"
"f024773f-6ceb-4643-b0e3-744e80ed8394","JANGADA","CENTRO_OESTE","MT"
"28a8f249-068c-4340-810a-5db626a56b2c","EUNÁPOLIS","NORDESTE","BA"
"12add130-a96d-4e5a-848d-d5d42b3aa5a1","CHAPADÃO DO SUL","CENTRO_OESTE","MS"
"35ffcf9a-4e5f-4179-bafa-e5521b2bdea9","CAMPO NOVO DO PARECIS","CENTRO_OESTE","MT"
"d6288b9d-be05-4952-8310-d825459f7d26","CAMPO VERDE","CENTRO_OESTE","MT"
"d8a26791-6157-47ca-823c-c2035bb57ddf","LUCAS DO RIO VERDE","CENTRO_OESTE","MT"
"7b0d8177-b614-455e-8cb7-bcb74bc08482","NOVA MUTUM","CENTRO_OESTE","MT"
"79e7895c-f99e-4312-91cf-aedb4bcc2a66","SENADOR CANEDO","CENTRO_OESTE","GO"
"60074f0c-ba66-4c01-b9e6-39523b555808","ARARI","NORDESTE","MA"
"ffa3c783-abb7-48fc-a4ff-5be98da85a35","FAZENDA RIO GRANDE","SUL","PR"
"6c8aa3c7-79c2-4e07-bcae-709a5f53dcfc","RIO DAS OSTRAS","SUDESTE","RJ"
"8385c66b-f1cf-43e4-8497-9526c2768654","BREU BRANCO","NORTE","PA"
"cfd3a09a-0d41-438d-8956-2b6210f4bc55","ELDORADO DOS CARAJÁS","NORTE","PA"
"080b1e9b-eea5-4d6b-8d25-c781d5b545ed","BELFORD ROXO","SUDESTE","RJ"
"86de813a-fd49-47bd-b2fd-9faf3c887205","PEDRA BRANCA","NORDESTE","PB"
"8b0d7659-7285-4dd7-a56e-cb8de643a735","IPIXUNA DO PARÁ","NORTE","PA"
"5fa7f841-35b6-4bb3-8448-5240f3544677","NOVO REPARTIMENTO","NORTE","PA"
"c6491bd6-8c76-43cc-bae9-498db0465774","SANTA BÁRBARA DO PARÁ","NORTE","PA"
"aed2189a-426a-4404-9a6e-39bc9cba4e40","SANTA FÉ DO ARAGUAIA","NORTE","TO"
"10f51d34-c77a-4d3e-b958-26da313af4ff","BRASILEIRA","NORDESTE","PI"
"f32cd8a5-8a20-4a75-8324-7cd65ed5cfb8","ITAITINGA","NORDESTE","CE"
"76e30b72-7da2-4725-9e0e-08034037928d","XEXÉU","NORDESTE","PE"
"c38dd821-e904-4258-b3db-43e58864ed54","PARIPUEIRA","NORDESTE","AL"
"fa69e4e2-390a-4b66-bce4-f5f8564cf092","SÃO JOSÉ DA LAPA","SUDESTE","MG"
"7286be7a-663c-4733-b30c-15729fb7ed34","QUEIMADOS","SUDESTE","RJ"
"6de516d5-3901-4c44-bf2b-e0b45d0e3327","BOM SUCESSO DE ITARARÉ","SUDESTE","SP"
"1c4ce188-be56-4db9-b590-c630f9bc36ef","BOREBI","SUDESTE","SP"
"94a4bd9a-18b6-4eb0-9bc1-b7a8db497ef3","ESPÍRITO SANTO DO TURVO","SUDESTE","SP"
"c603b502-8cad-4ae1-9c08-78058e8a2465","GUATAPARÁ","SUDESTE","SP"
"8cef8930-5dd4-456a-a747-f8906523757f","HORTOLÂNDIA","SUDESTE","SP"
"ae14a055-7b4d-4f79-984f-7b629afd553c","LOURDES","SUDESTE","SP"
"939e9534-bb0a-4f99-953c-5db164e3ecdd","PEDRINHAS PAULISTA","SUDESTE","SP"
"1ca9bfe2-0b20-442e-bb32-a2c7a2e58e16","SANTO ANTÔNIO DO ARACANGUÁ","SUDESTE","SP"
"1397f89f-5dbb-40bb-a91b-5942b26a06ed","TARUMÃ","SUDESTE","SP"
"26946f2a-22c3-4612-b6da-7cd2754bfbff","ZACARIAS","SUDESTE","SP"
"76a09750-d568-495c-ad68-c70c0c031fa4","FORQUILHINHA","SUL","SC"
"e5784a32-9009-4f02-9913-71ad5e1aa3e0","CANDIOTA","SUL","RS"
"96a9a268-67c8-4bc3-b127-8d4d798f9340","JAPERI","SUDESTE","RJ"
"fb9fc374-8f49-4cf0-b8e1-dddf7641bf47","CAMPO MAGRO","SUL","PR"
"fd9e81ec-3e45-4aac-bab2-8030fab770b2","CARAMBEÍ","SUL","PR"
"6bfd6279-f6c1-4745-a3b6-2f3858e62c0b","PRADO FERREIRA","SUL","PR"
"ee4b2de9-aa47-4ab2-bb56-fc003c75b92c","TAMANDARÉ","NORDESTE","PE"
"32fb9c9f-5170-4437-914d-0f6a40f72aff","CURRALINHOS","NORDESTE","PI"
"2ff3e2cf-389f-436f-bb8f-112421201edb","DELTA","SUDESTE","MG"
"15c26680-6240-4eb0-81db-715f830f0c92","SÃO JOAQUIM DE BICAS","SUDESTE","MG"
"b05aa2a1-2a48-44fa-84aa-5b8e9fa9e41f","SARZEDO","SUDESTE","MG"
"fde1444a-2c2a-46bc-bde4-216d45aedf93","PAULISTÂNIA","SUDESTE","SP"
"f3f85a7e-dc04-43b2-b9e9-847d74c15cf2","PRATÂNIA","SUDESTE","SP"
"5b95b01f-4c32-4c4d-9447-a8f5aeac988a","SANTA SALETE","SUDESTE","SP"
"3e8560ba-b714-441c-ad65-186cde8fe994","TRABIJU","SUDESTE","SP"
"66f1fbf1-3e90-4a08-8363-0caa6d9b9684","TANGUÁ","SUDESTE","RJ"
"9ecada4b-454c-4489-ba51-001cb07166ff","SOORETAMA","SUDESTE","ES"
"a8b05b44-0c23-4941-a00e-6062aa5d967e","CANAÃ DOS CARAJÁS","NORTE","PA"
"fe56113c-f4ee-4b3e-957e-1636e076be49","MARITUBA","NORTE","PA"
"b7215f34-13bf-43c8-b5c6-b648cac0bcba","TRACUATEUA","NORTE","PA"
"830fa62a-773c-44ca-b131-1c561b46cbd9","ALTO ALEGRE DO MARANHÃO","NORDESTE","MA"
"8db5920e-4910-46b9-8b8a-2b938405708b","BURITICUPU","NORDESTE","MA"
"aab5e7b9-c159-44f8-b362-25c2d0b9fee5","SEROPÉDICA","SUDESTE","RJ"
"901b342b-102a-4553-b617-ed0192cbbdcd","ÁGUAS LINDAS DE GOIÁS","CENTRO_OESTE","GO"
"28c7fb08-0143-4051-9b1d-b822a7cf39a1","AGUIARNÓPOLIS","NORTE","TO"
"5624b876-70c0-42b2-9930-a65a3908945d","LUÍS EDUARDO MAGALHÃES","NORDESTE","BA"
"eb66b9aa-0944-49db-b1c4-aa9cc73c196e","GUZOLÂNDIA","SUDESTE","SP"
"05bf83e8-be8b-4c53-b435-ee8681d4d6b4","LEÓPOLIS","SUL","PR"
"e7389699-9d4d-426b-9dea-b221552d37de","SÃO JOSÉ DA VARGINHA","SUDESTE","MG"
"5cc04282-4e1a-4401-b3a9-6592182aa36c","SIMPLÍCIO MENDES","NORDESTE","PI"
"fd2d2144-fcbd-46f2-b136-487623d4c4cf","ITABELA","NORDESTE","BA"
"00819315-0f22-4e41-bee5-a47e255d79e0","ANASTÁCIO","CENTRO_OESTE","MS"
"df373d81-f388-441a-b24a-e0a71bca3939","TEFÉ","NORTE","AM"
"c0841034-da5c-4e5e-948a-431468a053a7","CANTÁ","NORTE","RR"
"6963ee7a-74a5-4d75-99e3-1cd42266d102","URBANO SANTOS","NORDESTE","MA"
"614b1016-1548-4622-b68f-0d458854bf23","ALTOS","NORDESTE","PI"
"c77fbfca-de93-4618-9fcd-f925cc7a10f7","PAU D'ARCO DO PIAUÍ","NORDESTE","PI"
"b2b510ee-0954-4201-ae23-846faff90cbc","ICÓ","NORDESTE","CE"
"bcb5754a-1043-4f32-ae8e-d05e07906574","PACATUBA","NORDESTE","CE"
"482ff15b-ca21-47a2-9867-8565d8550323","QUIXADÁ","NORDESTE","CE"
"0da63fd2-c6c2-416d-b129-ac10bf86d500","QUIXERAMOBIM","NORDESTE","CE"
"94892831-9f79-4270-b4a6-00dd1df24847","SÃO GONÇALO DO AMARANTE","NORDESTE","CE"
"601bda14-3f71-4058-9b45-308a02501ea4","TRAIRI","NORDESTE","CE"
"24a83d2e-adf1-411f-b835-d74b0283fdb1","VERA CRUZ","NORDESTE","RN"
"04a4b65d-2545-4bcb-ae69-bc966f755b29","SANTA RITA","NORDESTE","PB"
"d2655d44-9f10-4234-98d9-c7a70f26a986","ARCOVERDE","NORDESTE","PE"
"d631fad0-a6d8-43a8-b9b5-c9b135a0a237","PAULO FRONTIN","SUL","PR"
"7aa487b6-e1ac-42d7-ba23-6db1a076feb8","RAPOSOS","SUDESTE","MG"
"cfca3b48-fb79-4a5a-a241-2421b04143c5","ITABORAÍ","SUDESTE","RJ"
"b0288b66-7f82-4e1c-bdc0-63b869934327","ENGENHEIRO COELHO","SUDESTE","SP"
"0c8c6d88-4d41-4454-9628-d81c744d6355","PEDREIRA","SUDESTE","SP"
"c77e4396-2684-4c72-8a24-6f8898cd32fa","TAUBATÉ","SUDESTE","SP"
"1b332348-1a34-4144-891e-6695cd1e78af","MATINHOS","SUL","PR"
"add79f40-2120-4cd8-b116-72018992f32a","SANTA TEREZINHA DE ITAIPU","SUL","PR"
"73393945-3135-4d24-be5f-3768656d6501","IBIÚNA","SUDESTE","SP"
"39ecfbec-009b-4acb-ad30-2d5bbecb2a90","LUZIÂNIA","CENTRO_OESTE","GO"
"99089ea0-d7b1-47df-b863-f078012d098c","MODELO","SUL","SC"
"34423b3e-5e1f-4615-9c2f-a2dc8b6e1acb","CORONEL FREITAS","SUL","SC"
"7fd68743-2e14-49a1-b585-c8f89a87e3de","TENENTE PORTELA","SUL","RS"
"ef015802-78b2-47cf-b3ba-471b421b5c60","VIADUTOS","SUL","RS"
"f8064122-5f1d-4689-beff-34b61b6d7d3e","SÃO DOMINGOS DO NORTE","SUDESTE","ES"
"f75a9658-3694-47b1-9b98-b542e5700705","SÃO MIGUEL DA BOA VISTA","SUL","SC"
"43d22c4b-be74-4315-99c1-f9d39f8d1b82","GUATAMBÚ","SUL","SC"
"4cab0e43-29b1-4672-813c-68402efdfd13","CAMPO ERÊ","SUL","SC"
"37ac0ac3-45d9-4bc1-90a1-1d172168cfc7","DIONÍSIO CERQUEIRA","SUL","SC"
"a288fe7e-a05b-45dc-a7d1-d8507fdea211","QUILOMBO","SUL","SC"
"327c0dbe-1f65-4495-b316-6e2c849224eb","CORONEL MARTINS","SUL","SC"
"86d2f1cb-a44a-451a-bb24-5546b35bff8f","BARRACÃO","SUL","RS"
"6e112f84-06fa-457d-ad05-d0c2a14d2b20","SÃO LOURENÇO DO OESTE","SUL","SC"
"f8ed2941-886c-43bc-9f6c-fb8cdbf46478","ESTAÇÃO","SUL","RS"
"932217e8-f7e1-4077-beb4-5e11280c0c9f","SEVERIANO DE ALMEIDA","SUL","RS"
"392bc761-c332-4e53-88fa-28100c39db3a","SANTO EXPEDITO DO SUL","SUL","RS"
"3f207b3a-8134-4a4a-8dd2-6250cebcf9a4","SANANDUVA","SUL","RS"
"446503d1-46c0-4391-8f1d-a160ac92b1d4","SERRA ALTA","SUL","SC"
"2d4fe60a-116a-4622-8ed0-3636c6270bdf","MERCEDES","SUL","PR"
"991ffb2b-ef6c-48bc-9a1d-9741bf6e9eba","SUL BRASIL","SUL","SC"
"597fe028-fdc6-4750-92e9-6e29a4303e8d","SANTA TEREZINHA DO PROGRESSO","SUL","SC"
"d64afda0-6365-4ec5-9c21-30e74d7e346e","IRATI","SUL","SC"
"057c813e-c036-4976-9b5d-f3d9b3f2c76e","PEDRA BRANCA","NORDESTE","CE"
"3515b61c-121c-48b3-8bd3-5e6b797541ff","MARAVILHA","SUL","SC"
"0470702e-9827-42bc-b197-15bf7ac92cea","CRUZALTENSE","SUL","RS"
"c51843b7-62c1-4e02-9c9b-230ba56e3463","ÁUREA","SUL","RS"
"0ce96f86-b61e-46f6-957d-98242961bd79","SÃO CARLOS","SUL","SC"
"8a03c88c-6041-4177-9c45-e2fc4c876298","BARRA DO RIO AZUL","SUL","RS"
"9ff9641f-3fd1-4ec6-a4c8-7cf28f469195","IPÊ","SUL","RS"
"8204c797-a4f4-45aa-9524-9a9d634327a5","SÃO JOÃO DO TRIUNFO","SUL","PR"
"d9b9c2f7-2555-4bf7-b534-53a0568ac0df","TARAUACÁ","NORTE","AC"
"bc55f2ef-dfc7-4c91-bec5-201e9548987b","SALTINHO","SUL","SC"
"3160fd5b-d65f-47b0-bd59-3d7c6c8f64cb","PRUDENTÓPOLIS","SUL","PR"
"627697a9-47b9-405a-9612-9532917f9d2f","ENÉAS MARQUES","SUL","PR"
"d6a181f4-e206-4e43-acd0-b20dde1a1a57","PINHAL DE SÃO BENTO","SUL","PR"
"23431349-a07e-400c-b890-38afbd265c99","SÃO BERNARDINO","SUL","SC"
"00f059cd-fee8-4962-9482-6fcd18c2dac2","MUNHOZ DE MELO","SUL","PR"
"2f6c07e9-f240-4ce0-9645-ddda1ee12760","REALEZA","SUL","PR"
"27b77996-c754-44a7-8b7f-9680ec2ea3c2","PÉROLA D'OESTE","SUL","PR"
"bd8fb79c-bbba-4889-8cf5-ed086bfafb2e","BOM RETIRO","SUL","SC"
"a50dd1d7-1a6b-430d-b512-cf9507d09cae","SEARA","SUL","SC"
"c4e81ed6-d8fa-4d85-a5ed-b08d9cfc5a19","PLANALTO","SUL","PR"
"cd56cb23-126f-4ad2-8720-05e21231d2d4","BOA ESPERANÇA DO IGUAÇU","SUL","PR"
"0b1e4c06-f1fa-40ce-8372-cb167c38b09b","CHOPINZINHO","SUL","PR"
"8be2a2bc-8831-40bf-8a63-8d6d5bd49341","RIO AZUL","SUL","PR"
"3cff32d0-b6e9-4dc9-b397-5b0a1e91f4b2","NOVA PRATA DO IGUAÇU","SUL","PR"
"1953042d-4654-4857-a262-776ba8d8d268","PAULO BENTO","SUL","RS"
"d78dd3d3-dbc7-4699-b8c7-e8f96cc54d85","HUMAITÁ","SUL","RS"
"5f2b5acf-d9c7-4856-860e-4e0883d9591a","BRAGA","SUL","RS"
"baf7f311-d869-4f97-8679-4b58c9d76915","PINHÃO","SUL","PR"
"65f429de-011e-42f1-9d62-883c33906b7e","DESCANSO","SUL","SC"
"03d45cff-d583-425c-a8d4-23a790aefdf0","SÃO VALENTIM","SUL","RS"
"84e881b3-8738-4591-88d0-d11e5e318d14","IPUAÇU","SUL","SC"
"72145ecf-43ad-4950-af40-bf3ea7956182","CACIQUE DOBLE","SUL","RS"
"4bfc5512-f63c-467c-9e0f-11a25da9c585","ITATIBA DO SUL","SUL","RS"
"1bd28e10-10c3-48b2-8ed5-037261d5a7f5","PALMITAL","SUL","PR"
"78cda88a-13bb-4cca-873b-111fdbd11bf6","GUARACIABA","SUL","SC"
"86861d9f-7b8b-4ad1-9599-c1228b80afc5","SÃO MATEUS DO SUL","SUL","PR"
"1cb9f056-e437-4436-9e76-933dbce36462","AGUDOS DO SUL","SUL","PR"
"78f57544-6826-42f4-9791-529cbb104d05","CENTENÁRIO","SUL","RS"
"abe38978-6c79-44f1-b168-6d003132d26b","SALTO DO LONTRA","SUL","PR"
"89362e22-1a4f-409e-837c-4e73b0cd66cf","LAGOÃO","SUL","RS"
"c3ae5e10-a846-4bbe-b7a6-bb14010f55df","CAXAMBU DO SUL","SUL","SC"
"38595a03-d391-47ee-9cc7-12ee8074c1fa","BELA VISTA DA CAROBA","SUL","PR"
"49a197c1-0264-49a6-b19d-9ff6e4658a3e","WENCESLAU BRAZ","SUL","PR"
"ef773a36-c53e-45af-a043-c3dfc782d3c8","SAUDADE DO IGUAÇU","SUL","PR"
"e7335413-4480-4fd3-a34d-bd12fbcb868d","SÃO JOSÉ DAS PALMEIRAS","SUL","PR"
"105569cf-e367-43e2-a26a-bb2ceb3dfef5","MARMELEIRO","SUL","PR"
"51d73e69-e188-424b-a249-56450313ff7d","NOVA VENÉCIA","SUDESTE","ES"
"2b502f4d-3e8b-4e05-ac36-3051be9f5654","CONTENDA","SUL","PR"
"210e4105-7557-4e26-b1de-1ab56fb9bf13","SÃO GABRIEL DA PALHA","SUDESTE","ES"
"0314bbcf-1fa3-4206-b819-69e836448bfc","SÃO JOAQUIM","SUL","SC"
"bda9c16b-2793-401f-a5dc-3469a24a78cd","MUTUM","SUDESTE","MG"
"01bf59fc-eff3-4d59-b898-edd81cae86a4","MIRASELVA","SUL","PR"
"240a5892-ecea-4f94-ac47-5bddc5f9a414","SANTO ANTÔNIO DO PALMA","SUL","RS"
"0ca161dc-38d3-4505-b26f-2a6ae3d153b4","CORBÉLIA","SUL","PR"
"3ab81ebb-9f87-4508-8609-6fdf08b06de9","LUNARDELLI","SUL","PR"
"1ad71099-b4b3-414a-8e1f-66223f5d01d1","VERA CRUZ DO OESTE","SUL","PR"
"0fd15858-0d3d-4d5f-b947-dce2146e02d0","TUPÃSSI","SUL","PR"
"aa7f477c-d4ee-424f-904b-81d61f4ef69e","TRÊS BARRAS DO PARANÁ","SUL","PR"
"a9f1eb77-1021-41ae-a9e6-20a2762a0f48","MISSAL","SUL","PR"
"e13bb7fe-4f74-4757-873a-e07b61b233cf","BARRACÃO","SUL","PR"
"5289b614-7989-4862-814a-8715a21bdb49","BOM JESUS DO SUL","SUL","PR"
"f1f44cdf-3e67-4a67-9cc7-b720dac013b1","MARIPÁ","SUL","PR"
"932656b6-e732-4329-8269-504c7a009330","MARILUZ","SUL","PR"
"be607781-fbaa-4f79-8d98-70f7cb9b0b93","ITAPEJARA D'OESTE","SUL","PR"
"1c528d44-cafc-43a7-9741-762970871326","RONDON","SUL","PR"
"6f28550e-8cf4-4824-9862-f98bad331085","SANTA TEREZA DO OESTE","SUL","PR"
"2750f04b-87f7-4b3a-8956-ecbc81b9e550","JARDINÓPOLIS","SUL","SC"
"3e0ee23d-a840-4634-aa08-c25d6045544f","ARAPOTI","SUL","PR"
"ce4a19dc-1545-42ca-90d6-58e4c845e24c","FAROL","SUL","PR"
"936e124c-8d3d-43fc-827b-f369758faa41","BOM JESUS DA PENHA","SUDESTE","MG"
"2c361879-fa00-479a-abcd-8a310c2ae7bd","VIRMOND","SUL","PR"
"8712075c-54dd-4d89-b87c-b0776a32f3f6","CAFEZAL DO SUL","SUL","PR"
"fe2759cc-128a-427a-88cd-3dd5e6fec06b","CANINDÉ DE SÃO FRANCISCO","NORDESTE","SE"
"b7cf9659-7349-46c4-97ec-2f0af7ad1ea4","ABELARDO LUZ","SUL","SC"
"611cad89-0ca6-4ad1-8ddd-9103c355028d","OURO VERDE","SUL","SC"
"e00802a5-fae6-404e-920f-519589a0b563","MATO CASTELHANO","SUL","RS"
"351780bc-2c62-4d59-9ac5-538422deb92d","IOMERÊ","SUL","SC"
"aa0bf858-b987-4721-a0e1-a09f448aa43e","LINDOESTE","SUL","PR"
"f47c745b-0846-4870-a0cf-402addf26766","OURO VERDE DO OESTE","SUL","PR"
"ef913454-7f44-40a6-b67a-791a4299c798","IVATÉ","SUL","PR"
"c75c3935-f563-4fd6-9f38-a574078aaf2a","QUITANDINHA","SUL","PR"
"3e7e162a-9658-4f97-b061-eab407a9d5e5","PORTO XAVIER","SUL","RS"
"e659fb94-948e-416f-8d1c-419154fbac99","FONTOURA XAVIER","SUL","RS"
"8f9eb574-68db-4e54-a66e-ec68aafdd4cb","GUAMIRANGA","SUL","PR"
"388ae764-b000-455b-9678-5084e774d5b8","BOA VISTA DA APARECIDA","SUL","PR"
"11055a5d-2f78-44bd-8b49-c8feb968bcdc","RONDINHA","SUL","RS"
"86db9979-359d-46af-ab73-07fa3fabe9be","LIDIANÓPOLIS","SUL","PR"
"652a5e88-bbc7-4472-a25e-724f77a13ade","NOVO BARREIRO","SUL","RS"
"be946682-1912-49b8-855e-80da7111ee54","ESPIGÃO ALTO DO IGUAÇU","SUL","PR"
"86498582-39d0-4064-bd67-67e71cbc3762","DIAMANTE DO SUL","SUL","PR"
"3ed74e8d-59a7-4b62-88ee-11db63ba5e42","UAUÁ","NORDESTE","BA"
"73e23c50-3f6e-4589-9b18-aa536a53d22f","SÃO MIGUEL DAS MATAS","NORDESTE","BA"
"d908aa4f-7494-4b58-b3b2-39990b32388c","NOVA ITARANA","NORDESTE","BA"
"9e022d92-41ca-40ca-89df-8624b04c8867","IBIAM","SUL","SC"
"d5e2587d-d6f0-449d-be76-91a780169371","PASSOS MAIA","SUL","SC"
"e5b22e4b-0e61-46ee-9a3d-bf3bd87daeaf","PONTE SERRADA","SUL","SC"
"abbfaf07-d535-4711-b36a-90959eba9565","GUARANIAÇU","SUL","PR"
"76490ca7-4543-4c00-b685-6b94d80e3c11","GRANDES RIOS","SUL","PR"
"92b73697-3d87-4404-899c-97ba8b00369c","CÂNDIDO DE ABREU","SUL","PR"
"aa50ddd9-250f-46b7-94f1-66dc6bd220de","PAIM FILHO","SUL","RS"
"57b97dcd-19c2-4ff3-bffb-270b30f2faeb","VARGEÃO","SUL","SC"
"028d6eb3-27e2-4d8f-8585-ed5f162947a3","URUANA DE MINAS","SUDESTE","MG"
"7cdb925d-4ed5-4577-abb9-f1e7f3766d48","RIO BONITO DO IGUAÇU","SUL","PR"
"f84cdc94-b76e-488b-9aaf-9ec01dc8bcad","LAGUNA CARAPÃ","CENTRO_OESTE","MS"
"8faad910-32cd-42b9-bc42-22060228f0e1","IBAITI","SUL","PR"
"354f6998-ae59-4830-8ee3-ad3f9e7bd7da","PRINCESA","SUL","SC"
