"id","bairro","cep","logradouro","numero","texto","tipo_logradouro","fk_municipio"
"3cef262f-fc1c-49a6-9c2b-edf990ded948","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","597fe028-fdc6-4750-92e9-6e29a4303e8d"
"6333f6d4-31cf-439d-80fc-02fef408cb44","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","fe2759cc-128a-427a-88cd-3dd5e6fec06b"
"edac93cd-975f-4680-9c1c-e41465857c4b","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","a5e5a4ef-1a6b-4f5e-bb3d-f3bbfee72cd5"
"a4f4e53e-17b4-41cc-9c24-9c1786c46b09","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","f2fcfdb1-4d37-4749-bf82-f4d1a33f9fd3"
"719a95aa-d922-4fcc-9b38-67857fc5f158","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","ab0466d5-2f4f-4d9f-98b5-fb239d118770"
"b7abd0b1-2855-419b-adf0-f087010916bc","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","f2fcfdb1-4d37-4749-bf82-f4d1a33f9fd3"
"93e3b4fa-4fbb-4706-bc86-dcab39b91ce6","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","40d54073-badf-47f6-b93d-c4359cced108"
"df6ca76b-c358-48b1-a151-da48126daedd","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","634b2a4e-2108-4152-8b8e-17d74fdaeaa3"
"3d0e983c-f9a4-4cb9-ae42-f6f01f84ff97","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","810684ea-3a7e-4e0f-b149-2652e2a81edc"
"f693d9ac-d57e-4a8a-912d-217ef652fba2","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","4b5f9716-7f6c-4cdc-954b-de9445b342eb"
"7c48fa22-3511-4d34-b0b8-bf6c0d9995aa","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","39e3f953-c04b-4b1a-8e97-e22924299456"
"ea80b070-1d7f-42bc-9cc5-e98dff1dc522","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","9b165151-dd3d-40c5-a4b4-8f39bf482354"
"8dcb1823-6302-4e55-9047-e242b17231df","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","494f47f0-3866-4df4-bd5b-f35fbdcf9551"
"25e868d8-72b1-4020-b58a-9e3057a6c73c","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","e2a6703e-60f2-4580-8d00-26350671cdac"
"928e52bd-aba9-4463-9174-d0a562e0bcf1","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","c06b2548-6051-4e87-9684-da8133d497fa"
"7e4d48ef-019f-4fdf-8e48-492801cfb6f9","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","91554d2e-f3b2-4aa2-9dd7-382eafd4ba8a"
"1768d6b2-4318-459a-a531-7050e28d446c","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","bc55f2ef-dfc7-4c91-bec5-201e9548987b"
"c92d7030-af5f-49d5-9db8-983b8fbaaf9a","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","05326891-4713-4f4c-91cd-ca89acb2d5e5"
"eb14366d-9b21-49f4-8db0-008278707967","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","1bd28e10-10c3-48b2-8ed5-037261d5a7f5"
"a61ac217-e9ad-432f-a04b-c487ac852175","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","0837225b-e65e-4839-9b6e-ced2327a7886"
"7c41f594-76b5-485c-87ed-c886c6aded44","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","989c6a36-380f-4ef8-8397-1c36b00dd0fd"
"2620f010-1199-49af-b6ea-322b8b230c3b","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","49a78b34-084b-4514-8835-942a995d45cb"
"f69d271f-4e03-4aed-a67d-8d54be8be2a4","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","41f8a15a-87d3-4c90-884f-a6e72e52d0a6"
"2e13f248-cd26-4b74-b41d-2536a60ad446","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","44995246-034b-4328-893a-20e7815668e1"
"0ee90c18-e72c-407f-ab04-10be7d32064f","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","ccc9ba43-fa5c-4ebc-8f46-7a0b77f619c2"
"9ddfe169-f7ad-4e5b-9fc9-0fbb9cce5add","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","b1850b86-4434-4d1b-82b2-aa0e1c697160"
"3bfeeaad-0d11-4241-ac95-b353409d4398","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","039e3fb2-c32b-46ad-a84a-e620811bcb81"
"095a58d8-00b2-447e-a8f2-9dbcdff94f53","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","d66fa787-808f-45e4-ad94-186afafb5aae"
"759d5979-cb01-425d-a6eb-450a3dc38fb3","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","5e16c765-f9e6-4007-88eb-a141d92ecd96"
"b9ced029-067a-4675-a188-d4f55996277c","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","a3f48a82-8fc3-4f3c-952f-e09856c9edc0"
"a2ae846b-1369-4781-ae9c-6270d40e51d2","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","d67f27ca-f551-47ea-a257-e9841853b368"
"8d06887d-e434-4e71-bd97-5093c90eee06","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","bd8fb79c-bbba-4889-8cf5-ed086bfafb2e"
"17fd7d87-d797-4345-abd3-9e4dbd6eb7b2","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","2391041a-b5d3-4d94-a258-0760a32b1b2c"
"d2f53281-187f-4674-b139-4245f184eec3","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","4c9d3376-784f-49df-9406-d8de0223406b"
"380c2276-b257-4b76-a5bc-8547628f015e","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","5202f297-7256-4b1f-bf44-0db26b6545d7"
"81a366a6-a7c7-4a66-80b1-bf415b63d269","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","a09a6d4a-5c71-4d3d-b4fe-bea9253e9fcf"
"6596bc03-5858-4d74-beff-b8ed05aa1ccd","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","d67f27ca-f551-47ea-a257-e9841853b368"
"11c92363-1ffe-4c60-abe1-4d301c9e50fa","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","a09a6d4a-5c71-4d3d-b4fe-bea9253e9fcf"
"8573d582-ee2c-4283-b92e-3fabe6c5437e","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","1cf8e8be-0612-4957-9294-f214e3eec3cd"
"8fb70fc4-e1ac-4361-9cc6-807dcc946320","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","1cf8e8be-0612-4957-9294-f214e3eec3cd"
"30e72378-ff7b-4d58-9b40-075680e479e7","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","7af28e25-1822-4340-825b-0e1acfc05de0"
"be73d3b9-b58f-4c24-a283-d896fc8803cd","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","a02f9786-f4c4-4577-bd18-e0d7952c0d08"
"30b7e464-4022-45ed-92bc-724bc616e639","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","d9ace165-90ac-4f15-8fa7-fb82be596448"
"d7fe4902-4d27-40d0-8471-cd2b6cba1dcb","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","45d9888e-eeef-435e-a168-2466a5552e26"
"3ca75b31-30e8-4733-b29a-61f8b7c7ede6","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","04a4b65d-2545-4bcb-ae69-bc966f755b29"
"e6cd6c14-de4f-4ee1-a1e5-e58403387798","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","0ce96f86-b61e-46f6-957d-98242961bd79"
"f0808063-c561-40f4-a8b0-fcfd768c09d3","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","40ea64ba-83e4-4217-bd27-69a49ea23c72"
"30596972-e39a-42e1-9108-3a9851252012","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","4569744e-3599-4294-bd25-162df132efc1"
"2a0a901c-426a-4fdf-b577-3de15637ce05","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","a288fe7e-a05b-45dc-a7d1-d8507fdea211"
"6473338c-eb39-4b2b-b3bc-49e879ee8559","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","b1850b86-4434-4d1b-82b2-aa0e1c697160"
"3c560444-3d95-4649-9bd9-3dac77f81123","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","83c201f0-1974-4800-9dae-4ca940e41b13"
"2f114ca1-6e80-4845-88a6-fe1f8a951fab","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","010ebea6-1fae-41fb-b6ef-a690dc81ed7c"
"adba966e-aac5-4bc8-a139-6f99f0dc4e3a","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","1e5302b3-6b37-4080-9e17-d26f3c17a265"
"60cf86ff-608b-4d3c-95f3-13892212d44d","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","45d9888e-eeef-435e-a168-2466a5552e26"
"b5b066fc-b7f8-4eb7-993b-09fed0781a84","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","e2a6703e-60f2-4580-8d00-26350671cdac"
"d565fd53-d824-427e-87bf-aba8268395bf","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","bc55f2ef-dfc7-4c91-bec5-201e9548987b"
"cfc886a5-a878-4077-afe6-baccea324c6f","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","5e2fdb65-1f25-4b2d-8d64-5ab208eb7d89"
"63ee05a7-ca1c-42aa-87c9-17521dec65fd","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","562a10e9-d47a-45c4-a234-15b99ccdbf49"
"ad90c35b-d450-40a8-a651-8c5fb98829b1","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","7b4d2cb6-0a15-458c-8868-d0f18d8dd5a2"
"89dbff53-c5ed-4ef3-b5a2-c1bdde4bad09","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","66a9bd5e-66c1-4536-a90a-32c530d27ccd"
"9d41775f-f0e6-494a-bfdb-50b873c53a0e","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","a8410df1-7094-45f5-ae69-6be738bacba7"
"67dc4d24-c333-4932-87f1-52b88410910a","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","f39e74a8-2532-4ccf-b592-f9ff566f7eed"
"5f60643c-57c8-4114-9884-984caaf02203","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","66a9bd5e-66c1-4536-a90a-32c530d27ccd"
"066b5deb-a929-4b64-b969-cceb6dcc32f9","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","ca0b2c11-c8f7-4037-af37-8fa349945b22"
"fca9a04a-3638-4e25-b85a-134912641fbe","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","92c97170-572d-4854-91c6-ead8504da2b8"
"97b19a74-bfc2-441a-8af1-7799cb1cd26a","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","3f81073c-8148-4ad8-a906-359edd84b615"
"98dfd4d3-ba37-40c9-9622-c0685b9ecc8b","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","66a9bd5e-66c1-4536-a90a-32c530d27ccd"
"08849f74-f447-4f4b-a7bc-3cf7657bf33e","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","66a9bd5e-66c1-4536-a90a-32c530d27ccd"
"1f56689b-ab19-4045-b0c6-e388c83116bf","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","66a9bd5e-66c1-4536-a90a-32c530d27ccd"
"69f83a64-d958-485a-b0b4-79bd40f8ba09","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","5adbf7e8-f9d7-489c-946f-73456d87dd68"
"5edde766-d343-4132-b02e-f2b349d7f87f","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","66a9bd5e-66c1-4536-a90a-32c530d27ccd"
"af6388fc-214d-4897-bd59-3c6a567890bf","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","66a9bd5e-66c1-4536-a90a-32c530d27ccd"
"056e28f4-e4fe-416b-b7bf-e6b628f288cd","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","105a17ad-65a4-4c87-8628-8e9be42e048a"
"062527fa-8a1a-4780-b89d-7cd29272200f","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","7f39b394-7240-4bde-8943-e348817f0647"
"594afd3e-5fc4-4a17-b369-0b4d0aed8b3c","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","f1ffb9c0-1ba8-4029-90a6-1753a58bddb6"
"78010de2-7fec-4fa2-9c7e-aa5f03e5148b","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","66a9bd5e-66c1-4536-a90a-32c530d27ccd"
"1dfe30ec-132a-4474-bad9-169e349031f5","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","1a311ab3-7a73-4fa9-8356-149f8b2cb2ab"
"ccb2edba-9e90-48d0-b0e4-9d5a50e3762f","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","9e0e8338-2cd6-4d45-bc14-8433d0023a80"
"0937f1a1-fc3e-4199-ba04-cb7faa6b8488","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","96208894-bf20-49b6-8c52-33824f0c7da6"
"9348cdfe-4daa-45df-8b21-0a3e2bfc4674","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","696981bc-b75b-4f62-8744-476070f8adc2"
"29af8584-4945-44c0-8803-c3b46edefe05","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","6bc4ee7a-a643-4038-9ac9-05f2be9afebb"
"2e10b2b9-5b55-465a-9e30-ab826d0fbec6","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","1ceaeba9-40fe-423f-ba45-6de93c9448ae"
"b297978d-09d7-486a-8893-9bc1bfae02a5","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","83c201f0-1974-4800-9dae-4ca940e41b13"
"60765bc7-828d-40e6-aaa3-38bc28abe208","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","629de97a-86cc-4e2b-85f8-439785095360"
"8923b303-13bf-406f-ae46-510ee14e847e","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","22c88d4c-d119-4155-8984-e22ecd61a84b"
"f7bfb1b0-4c44-4e9d-9dbb-069841a0a5d0","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","1db5f959-142d-4a84-9587-5d8b231c061e"
"d921ddf9-c078-4ea1-9bb7-6821f1289e7f","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","03ae9de0-e848-4c75-8c4f-d82d34b09f35"
"58e328b6-b6e2-45d9-9f5f-7e216197f2c1","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","8563c76b-2dc2-46d5-a724-7149e811769a"
"0301f990-a7c2-4e02-95e5-549c65d28940","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","ee302fc3-8c21-4bf9-8e5a-9747520cdde5"
"4728117a-d049-4f5a-a4d1-76731fc11e57","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","6e112f84-06fa-457d-ad05-d0c2a14d2b20"
"e5def266-562f-42e1-a00d-5fcf1cb30b57","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","23431349-a07e-400c-b890-38afbd265c99"
"eb9ad3ca-0c78-49ca-9332-fd310053acdc","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","6e112f84-06fa-457d-ad05-d0c2a14d2b20"
"7d6bbd40-5825-46b6-a1a5-3a26204b64a2","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","d067a74a-cff7-485f-bb3d-732378854a40"
"2bd98766-ec62-4ce5-8275-c02e77860786","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","446503d1-46c0-4391-8f1d-a160ac92b1d4"
"09d49349-8145-4101-ac5b-3c9709ed8fa8","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","350f9c54-f7d9-41c2-a919-5cacae4e801f"
"041e9f48-fffe-4204-9bd1-d44a5c2302a2","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","37297121-aa52-4a2b-9397-0a6fbd6cdc59"
"0982c053-84e2-4366-8315-3dcdeb18e2e7","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","b8f10863-e2cc-44ca-9666-8f81cb6a6471"
"6317fa7f-2e52-42bb-b7a6-70474590f9ea","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","c0c0464b-b52c-4678-88a2-abddf9c9bede"
"5d0d40b5-8355-45dd-b75e-6bfb9fecacd5","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","bd739163-4a23-4eb7-85af-b46e406dd2a2"
"d3f02522-4b03-44d1-a3e0-ea2900c4a556","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","5369a065-5cda-4f44-bd73-e862b3f2605d"
"4ffd4b9d-7d59-4a01-8c33-19554c79ba86","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","404b0960-a9cf-4e72-a3c2-af2ad7ad4268"
"a759e527-4db9-4684-9968-55662b5c7062","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","83c201f0-1974-4800-9dae-4ca940e41b13"
"35a2ef0b-f8de-40e0-ae64-b04e51f7bcba","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","c9e394b2-3871-42f2-b7db-16b7ae800d7a"
"aa679fb9-c4ab-4a9a-be5c-e57dd26b26f8","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","291548fe-9b5f-4625-9425-7835eae81820"
"31716324-4ba2-491d-ace9-8881461a2750","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","35f41e5e-9013-4217-a9ff-6ffad7a7d3e4"
"6fbe0908-925e-484d-bfde-b3bf14987b5f","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","63b164b5-0bb1-4e62-a458-d4700a7917a6"
"7f5941cb-f6fe-4f2f-aa25-71a2d1447195","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","cccee291-2d40-4575-bdb2-22595d4d5bbe"
"27ec3f3f-1cfb-4558-8b17-42c6fbe5763e","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","f8e85ba6-ae2f-48d6-a0e0-d7977809ec60"
"3667a27e-65b0-438b-83ed-41d49e779c57","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","ec5f3b76-f49b-46a1-bb33-577221913ca0"
"48a8533a-a6bd-4e6c-a805-d375ab885548","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","9f8eb23c-a79e-4eed-8203-9b92e65e360c"
"f9344f59-ca0c-49b6-ad8d-d3b4a4170dad","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","14eb2bc7-3593-4dbe-bafd-2839a841f222"
"6125db2f-8fdd-4da9-b2f2-8096fcae557e","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","b45767f2-9894-4347-9f7e-fdb28308a1d0"
"c440b157-ff5e-42cd-bcfd-b215c6b0ab49","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","f05ccd02-488b-442a-bcd8-fac66bfc0fe7"
"479387c7-be7b-454d-9683-8e20e5ed83e4","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","f3c3e009-ff07-4fcb-9d1b-9266ac410847"
"55a02911-28dd-47f9-af90-2374db4fc1b0","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","cccee291-2d40-4575-bdb2-22595d4d5bbe"
"c780e4a9-5b9f-4ba8-9b38-a46f1d8a2c77","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","66a9bd5e-66c1-4536-a90a-32c530d27ccd"
"22cfca61-fa90-4b54-baa2-922862dec499","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","4f38a95e-e2d2-41ed-a729-1dca887c6948"
"a75c9b0f-15f4-4d84-a5e1-6506ba5783b2","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","7724f543-8d2f-4906-b8f0-297d6f6a9155"
"cb44234e-af9a-4ff6-ba7c-c83bd791f529","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","4d3a6120-f7af-4b99-b985-73906a53c6e1"
"5231074c-3130-4dc7-ad5b-3696880f13c2","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","23431349-a07e-400c-b890-38afbd265c99"
"bbaa0d52-5ba4-4969-aa66-b956bdf75b06","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","58847f4e-f001-4375-a82c-6a9c2974d802"
"0e73cb56-d343-47b3-9dc4-9d9f28d98a6f","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","82b4f80e-e6bb-4a4b-bd4e-cb10aa5e346f"
